,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
14566,0,3,1,0,3,1,1,2,0,0,0,0
14567,1,3,1,0,1,3,3,6,1,2,1,0
14568,0,2,2,0,3,0,0,1,0,0,0,0
14569,1,3,1,1,1,2,3,3,0,1,1,0
14570,0,3,1,0,0,2,2,4,1,1,1,0
14571,0,2,2,1,2,2,0,3,0,0,0,0
14572,0,2,2,0,0,2,0,3,0,0,0,0
14573,0,2,2,0,2,2,0,4,0,0,1,0
14574,0,2,2,0,1,0,0,1,1,0,0,0
14575,1,3,1,0,3,1,0,2,0,0,0,0
14576,1,2,2,1,2,1,0,3,0,0,0,0
14577,0,2,2,0,2,1,0,3,0,0,0,0
14578,1,3,1,0,0,0,0,1,0,0,0,0
14579,0,3,1,0,2,3,1,5,0,0,0,0
14580,0,3,1,0,3,1,0,3,0,0,0,0
14581,0,3,1,1,2,0,0,1,0,0,0,0
14582,0,3,1,0,2,1,0,2,0,0,0,0
14583,0,3,1,0,2,1,2,2,0,1,0,0
14584,0,2,2,0,3,0,0,1,0,0,0,0
14585,1,3,1,0,1,1,0,2,0,0,0,0
14586,1,3,1,1,2,1,2,3,0,0,0,0
14587,0,2,2,0,0,3,0,5,1,0,1,0
14588,0,1,0,1,1,0,1,1,0,3,0,0
14589,0,2,2,1,3,0,0,1,0,0,0,0
14590,0,2,2,0,1,2,0,3,0,0,1,0
14591,0,3,1,1,3,0,0,3,0,0,0,0
14592,0,3,1,1,2,2,0,3,0,0,0,0
14593,0,3,1,1,0,0,2,3,0,1,0,0
14594,0,3,1,1,3,1,0,2,0,0,0,0
14595,1,2,2,1,3,0,0,3,0,0,0,0
14596,0,3,1,1,3,2,0,3,0,0,0,0
14597,1,3,1,0,3,0,2,0,0,0,0,0
14598,0,2,2,0,1,2,0,3,0,0,1,0
14599,1,3,1,1,2,2,3,3,0,1,0,0
14600,0,2,2,1,2,1,0,3,0,0,0,0
14601,0,1,0,0,3,2,0,3,0,1,1,0
14602,1,3,0,1,2,1,2,2,0,0,0,0
14603,0,3,1,1,2,0,0,0,0,0,0,0
14604,0,3,1,1,3,0,0,1,0,0,0,0
14605,0,3,1,1,0,0,0,1,0,0,0,0
14606,0,3,1,1,2,2,0,3,0,0,1,0
14607,0,3,0,0,1,2,0,3,0,0,1,0
14608,0,2,2,0,2,1,0,3,1,0,0,0
14609,1,3,1,1,3,2,0,4,0,0,1,0
14610,0,3,1,0,1,0,2,1,0,0,0,0
14611,1,3,1,0,3,3,0,5,0,0,0,0
14612,0,3,1,0,2,0,0,1,0,0,0,0
14613,0,3,1,1,2,0,0,1,0,0,0,0
14614,0,2,2,0,1,3,0,6,1,0,1,0
14615,0,3,1,1,1,4,3,6,1,2,0,0
14616,0,2,2,0,0,1,0,2,0,0,0,0
14617,0,3,1,1,2,0,3,1,0,1,0,0
14618,0,3,1,0,3,0,3,3,0,1,0,0
14619,0,3,1,0,3,2,1,4,0,0,0,0
14620,0,3,1,1,2,0,0,1,0,0,0,0
14621,0,3,1,1,2,0,0,1,0,0,0,0
14622,0,3,1,0,2,1,3,3,0,1,0,0
14623,0,2,2,0,3,0,0,1,0,0,0,0
14624,0,3,1,1,3,1,2,2,0,0,0,0
14625,0,2,2,1,1,1,0,3,0,0,0,0
14626,0,3,1,1,0,2,0,3,0,0,0,0
14627,0,3,1,0,3,1,0,2,0,0,0,0
14628,0,3,0,1,3,2,2,3,0,0,0,0
14629,0,3,1,1,2,1,3,2,1,2,0,0
14630,0,2,2,1,1,3,0,3,0,0,0,0
14631,0,3,1,1,2,0,0,2,0,0,0,0
14632,0,3,1,0,1,3,3,3,1,2,0,0
14633,0,2,2,0,2,0,0,2,1,0,0,0
14634,0,3,1,0,2,2,0,3,1,0,1,0
14635,0,2,2,1,2,2,0,3,0,0,1,0
14636,0,3,1,0,0,3,3,3,1,2,0,0
14637,0,1,2,1,3,2,2,4,1,3,1,0
14638,0,1,2,0,3,0,2,1,1,3,0,0
14639,0,3,1,1,3,1,3,3,0,1,0,0
14640,0,3,1,1,2,0,0,2,0,0,0,0
14641,0,3,2,1,3,0,0,2,0,0,0,0
14642,0,1,2,0,2,1,2,2,1,3,0,0
14643,0,2,2,0,1,0,2,1,1,3,0,0
14644,0,2,2,1,2,1,2,3,1,3,0,0
14645,0,2,2,0,3,2,2,3,1,3,1,0
14646,0,2,2,0,3,1,2,2,1,3,0,0
14647,0,3,1,0,1,0,0,2,1,0,0,0
14648,0,3,1,1,2,2,3,3,0,1,0,0
14649,0,3,1,1,2,3,0,3,0,0,1,0
14650,1,2,2,0,2,0,2,1,1,3,0,0
14651,0,2,2,0,3,3,2,4,1,3,0,0
14652,0,3,1,1,1,0,0,2,1,0,0,0
14653,0,3,1,1,1,0,2,1,0,0,0,0
14654,1,3,1,0,3,1,0,2,0,0,0,0
14655,0,2,2,0,3,2,2,3,1,3,0,0
14656,0,1,2,0,0,2,2,3,1,3,1,0
14657,0,3,1,1,2,1,3,3,0,1,0,0
14658,0,3,1,1,0,2,2,3,0,0,0,0
14659,0,3,1,1,1,1,3,3,0,1,0,0
14660,1,3,1,0,2,5,0,3,0,0,1,0
14661,0,2,2,0,3,1,2,3,1,3,0,0
14662,0,0,0,1,1,1,0,2,0,3,0,0
14663,0,3,1,1,3,0,0,1,0,0,0,0
14664,0,3,0,0,2,0,0,3,0,0,0,0
14665,0,3,1,0,1,1,1,3,0,0,0,0
14666,0,3,1,0,2,2,0,3,1,0,1,0
14667,0,3,1,0,3,0,3,1,0,1,0,0
14668,1,3,1,1,1,0,0,0,0,0,0,0
14669,0,0,0,0,3,0,0,1,0,0,0,0
14670,0,2,2,0,2,1,2,2,1,3,0,0
14671,0,1,2,1,2,3,2,3,1,3,1,0
14672,0,3,1,1,1,1,0,3,0,0,0,0
14673,0,0,0,0,2,2,0,3,0,2,0,0
14674,1,0,0,0,2,0,2,1,0,3,0,0
14675,1,3,1,0,2,2,2,3,0,0,1,0
14676,0,0,0,0,3,1,0,3,0,0,0,0
14677,0,3,1,0,0,0,0,2,0,0,0,0
14678,0,3,1,0,2,0,1,2,0,0,0,0
14679,0,3,1,0,2,1,3,3,0,1,0,0
14680,0,2,2,1,0,2,2,3,1,3,0,0
14681,0,1,2,1,2,2,2,5,1,3,1,0
14682,0,2,2,1,2,0,2,1,1,3,0,0
14683,0,2,2,1,2,4,2,6,1,3,1,0
14684,0,3,1,0,1,2,2,3,0,0,1,0
14685,0,2,2,0,2,2,2,3,1,3,1,0
14686,0,3,1,1,2,1,3,3,0,1,0,0
14687,0,2,2,1,2,0,2,0,1,3,0,0
14688,0,3,1,0,2,0,0,2,0,0,0,0
14689,0,2,2,0,2,0,2,2,1,3,0,0
14690,0,3,1,0,0,1,0,2,0,0,0,0
14691,1,2,2,1,1,2,2,3,1,3,1,0
14692,0,3,1,0,1,0,2,1,0,0,0,0
14693,0,3,1,1,2,1,0,3,0,0,0,0
14694,0,3,1,1,0,0,0,0,0,0,0,0
14695,0,2,2,1,0,2,2,4,1,3,0,0
14696,0,3,1,0,2,0,0,0,0,0,0,0
14697,0,3,1,1,0,0,3,1,0,1,0,0
14698,0,2,2,1,3,1,2,3,1,3,0,0
14699,0,3,1,1,2,3,2,5,0,0,0,0
14700,0,1,2,0,2,1,2,3,1,3,0,0
14701,1,2,2,0,1,1,2,3,1,3,0,0
14702,0,3,2,0,2,0,0,2,0,0,0,0
14703,1,3,1,0,1,1,0,2,1,0,0,0
14704,0,3,1,0,2,1,0,2,1,0,0,0
14705,0,2,2,1,2,0,2,1,1,3,0,0
14706,0,2,2,0,1,0,2,1,1,3,0,0
14707,0,3,1,0,0,2,0,3,0,0,1,0
14708,1,2,2,0,0,2,2,4,1,3,1,0
14709,0,3,1,0,2,2,0,3,0,0,1,0
14710,0,3,1,1,2,1,2,3,0,1,0,0
14711,0,2,2,0,3,0,2,2,1,3,0,0
14712,0,2,2,0,2,2,2,3,1,3,1,0
14713,0,3,1,1,2,1,3,2,0,1,0,0
14714,0,3,1,1,3,2,0,3,0,0,1,0
14715,0,3,1,0,0,1,3,3,0,3,0,0
14716,0,3,1,0,1,0,3,1,0,1,0,0
14717,1,1,2,1,1,2,2,3,1,3,0,0
14718,0,3,1,0,3,0,3,1,0,1,0,0
14719,0,0,0,0,2,2,0,5,0,0,1,0
14720,0,3,1,1,3,1,3,3,0,1,0,0
14721,1,3,1,0,1,1,0,3,0,0,0,0
14722,0,3,1,1,2,1,2,3,0,1,0,0
14723,0,2,2,0,0,2,2,3,1,3,0,0
14724,0,3,1,0,1,3,0,6,1,0,1,0
14725,0,3,1,0,0,0,0,1,0,0,0,0
14726,0,3,1,1,2,0,0,0,0,0,0,0
14727,0,3,1,1,1,3,3,3,1,1,1,0
14728,0,3,1,0,2,0,0,3,1,0,0,0
14729,0,3,1,1,2,1,3,3,0,1,0,0
14730,0,3,1,1,3,0,0,1,0,0,0,0
14731,0,2,2,1,3,2,2,3,1,3,0,0
14732,0,3,1,1,3,1,0,3,0,0,0,0
14733,1,3,1,1,3,5,3,6,1,1,0,0
14734,0,3,1,0,1,2,1,3,0,0,0,0
14735,0,3,1,1,2,1,3,2,0,1,0,0
14736,0,3,1,0,2,1,3,2,0,1,0,0
14737,0,3,1,0,2,0,0,1,0,0,0,0
14738,0,3,1,1,2,1,0,3,0,0,0,0
14739,0,3,1,1,2,0,0,1,0,0,0,0
14740,0,3,1,1,2,0,2,2,0,0,0,0
14741,0,2,2,1,3,1,2,3,1,3,0,0
14742,0,3,1,0,2,1,2,3,0,0,0,0
14743,0,0,0,1,2,1,0,3,0,0,0,0
14744,0,3,0,1,3,0,0,2,0,0,0,0
14745,0,2,2,0,3,1,2,3,1,3,0,0
14746,0,3,1,1,2,2,0,3,0,0,0,0
14747,0,2,2,0,1,3,2,5,1,3,1,0
14748,0,3,1,0,2,1,0,3,0,0,0,0
14749,1,3,1,1,2,0,1,1,0,0,0,0
14750,0,2,2,1,2,1,2,3,1,3,0,0
14751,0,3,1,1,3,1,0,3,0,0,0,0
14752,0,3,1,1,1,6,3,6,1,1,1,0
14753,0,3,1,0,2,0,0,2,0,0,0,0
14754,0,3,1,0,0,1,2,2,0,0,0,0
14755,0,0,0,1,3,2,0,3,0,1,0,0
14756,0,2,2,0,1,3,2,6,1,3,0,0
14757,0,3,1,1,2,2,0,3,0,0,0,0
14758,0,3,1,1,0,2,0,3,0,0,0,0
14759,0,0,0,1,3,1,0,2,0,2,0,0
14760,0,3,1,0,0,3,3,4,1,1,1,0
14761,1,3,1,0,2,1,3,2,0,1,0,0
14762,0,3,1,1,2,2,0,4,0,0,0,0
14763,0,2,2,1,3,0,2,3,1,3,0,0
14764,0,3,1,0,0,2,2,3,0,1,0,0
14765,0,3,1,1,2,0,0,0,0,0,0,0
14766,0,2,2,0,2,0,2,2,1,3,0,0
14767,0,3,1,0,2,0,3,2,0,1,0,0
14768,0,2,2,1,0,1,2,3,1,3,0,0
14769,0,2,2,1,2,6,2,6,1,3,0,0
14770,0,3,1,0,3,0,2,0,0,0,0,0
14771,0,2,2,0,0,1,2,2,1,3,0,0
14772,0,3,1,1,2,0,2,1,0,1,0,0
14773,0,3,0,1,2,2,0,4,0,0,0,0
14774,0,3,1,0,0,2,0,3,0,0,1,0
14775,0,3,1,1,1,2,2,3,0,1,1,0
14776,0,2,2,0,2,0,2,2,1,3,0,0
14777,0,3,1,0,3,0,0,2,0,0,0,0
14778,0,3,1,1,3,0,0,0,0,0,0,0
14779,0,3,1,0,0,0,0,0,0,0,0,0
14780,0,3,1,0,2,1,0,2,0,0,0,0
14781,0,3,0,1,0,3,3,6,0,2,1,0
14782,0,3,1,0,2,0,0,1,0,0,0,0
14783,0,2,2,1,2,0,2,1,1,3,0,0
14784,0,3,1,1,2,1,2,2,1,0,0,0
14785,1,2,2,1,0,0,2,1,1,3,0,0
14786,0,2,2,0,0,1,2,2,1,3,0,0
14787,0,2,2,1,1,3,2,5,1,3,0,0
14788,1,2,2,0,2,1,2,2,1,3,0,0
14789,0,3,1,1,3,0,1,1,0,0,0,0
14790,0,3,1,0,2,3,3,6,0,1,1,0
14791,0,3,1,0,3,0,3,1,0,1,0,0
14792,0,2,2,0,1,1,2,3,1,3,0,0
14793,0,3,1,0,1,0,0,1,0,0,0,0
14794,0,3,1,1,1,0,0,1,0,0,0,0
14795,0,3,0,1,1,0,0,1,0,0,0,0
14796,0,2,2,0,1,2,2,3,1,3,0,0
14797,0,3,1,0,0,0,0,1,0,0,0,0
14798,1,3,1,1,3,1,0,3,0,0,0,0
14799,1,2,2,0,3,3,2,6,1,3,1,0
14800,1,3,1,0,2,2,1,3,1,0,0,0
14801,0,3,0,1,3,5,0,6,0,0,1,0
14802,0,3,1,0,0,3,2,3,1,1,0,0
14803,0,2,2,0,2,1,2,3,1,3,0,0
14804,0,2,2,1,2,2,2,3,1,3,0,0
14805,0,3,1,0,2,1,1,3,0,0,0,0
14806,1,3,1,1,1,2,2,3,0,0,1,0
14807,0,3,1,1,2,1,2,3,0,0,0,0
14808,0,2,2,0,0,2,2,3,1,3,0,0
14809,1,2,2,0,1,3,2,5,1,3,0,0
14810,1,3,1,0,2,2,3,3,0,1,1,0
14811,0,3,1,0,3,2,3,3,0,1,1,0
14812,0,3,1,0,0,1,3,3,0,1,0,0
14813,0,2,2,0,1,3,2,3,1,3,0,0
14814,0,3,1,0,3,0,1,1,0,0,0,0
14815,1,3,1,1,0,2,0,3,0,0,1,0
14816,1,2,2,1,2,2,2,3,1,3,1,0
14817,0,3,1,0,2,3,0,6,0,0,0,0
14818,1,2,2,1,1,0,2,2,1,3,0,0
14819,0,3,1,1,1,0,0,1,0,0,0,0
14820,1,3,1,0,0,0,0,1,0,0,0,0
14821,0,3,1,0,0,1,0,2,0,0,0,0
14822,0,3,1,0,1,0,0,1,0,0,0,0
14823,0,3,1,1,2,1,0,3,0,0,0,0
14824,0,2,2,1,3,4,2,6,1,3,0,0
14825,0,3,1,0,2,3,3,6,0,2,1,0
14826,0,3,1,1,2,3,2,6,0,0,1,0
14827,0,3,1,0,0,1,0,2,0,0,0,0
14828,0,2,2,0,3,1,2,3,1,3,0,0
14829,0,1,2,0,2,0,0,2,0,0,0,0
14830,0,3,1,1,3,1,3,2,0,1,0,0
14831,0,3,1,0,2,2,1,3,0,0,0,0
14832,0,1,2,0,2,0,0,0,0,0,0,0
14833,1,3,1,2,3,1,3,3,0,1,0,0
14834,0,1,2,1,2,1,0,3,0,0,0,0
14835,0,0,0,1,3,1,0,2,0,0,0,0
14836,0,1,2,0,2,0,0,1,0,0,0,0
14837,0,1,2,0,2,1,0,3,0,0,0,0
14838,0,3,1,0,2,0,0,2,0,0,0,0
14839,0,1,2,0,2,1,0,2,0,0,0,0
14840,0,3,1,0,0,3,3,4,1,1,1,0
14841,0,0,0,0,3,0,0,1,0,3,0,0
14842,0,1,2,0,1,0,0,1,0,0,0,0
14843,0,0,0,0,0,3,0,4,0,0,0,0
14844,0,3,1,1,1,0,0,3,0,0,0,0
14845,1,1,2,0,1,1,0,3,0,0,0,0
14846,0,3,1,1,2,0,0,1,0,0,0,0
14847,0,1,2,1,1,0,0,2,1,0,0,0
14848,0,3,1,0,2,3,0,4,0,0,0,0
14849,1,0,0,1,1,0,0,0,0,2,0,0
14850,1,3,0,1,3,1,0,2,0,0,0,0
14851,0,3,1,1,1,1,0,2,0,0,0,0
14852,1,3,1,1,1,0,0,1,0,0,0,0
14853,1,3,1,0,1,0,1,3,0,0,0,0
14854,0,3,1,0,1,1,3,3,1,1,0,0
14855,0,3,1,1,3,4,1,6,0,0,1,0
14856,0,0,0,0,2,2,0,3,0,2,1,0
14857,0,2,2,0,0,0,0,2,0,0,0,0
14858,0,3,1,1,2,3,0,3,0,0,0,0
14859,0,3,1,1,3,0,0,1,0,0,0,0
14860,0,3,1,0,2,0,2,0,0,0,0,0
14861,0,3,1,1,3,4,2,6,0,0,1,0
14862,0,3,1,0,3,0,3,2,0,1,0,0
14863,0,1,2,1,2,2,0,3,1,0,0,0
14864,1,3,1,0,0,0,3,2,0,1,0,0
14865,1,2,2,0,3,2,0,3,0,0,1,0
14866,0,3,1,1,1,0,0,0,0,0,0,0
14867,0,3,1,1,1,4,3,3,1,1,1,0
14868,0,0,0,0,1,0,0,1,0,2,0,0
14869,0,3,1,1,1,0,2,1,0,0,0,0
14870,0,3,1,1,1,1,3,3,0,1,0,0
14871,0,3,1,0,2,2,0,3,0,0,0,0
14872,0,2,2,0,2,2,2,3,1,3,1,0
14873,0,3,0,1,3,0,1,1,0,0,0,0
14874,0,0,0,0,1,0,0,0,0,1,0,0
14875,0,3,1,1,0,0,0,1,0,0,0,0
14876,0,3,1,1,3,1,3,3,0,1,0,0
14877,0,2,2,1,2,2,2,6,1,3,0,0
14878,0,3,1,1,0,0,0,3,0,0,0,0
14879,0,3,1,0,0,1,2,2,0,0,0,0
14880,0,3,1,1,1,2,2,3,0,0,0,0
14881,0,2,2,1,2,2,2,5,1,3,0,0
14882,0,3,1,1,2,3,3,6,0,2,0,0
14883,0,3,1,1,1,4,3,6,1,1,1,0
14884,0,2,2,1,1,1,2,2,1,3,0,0
14885,1,2,2,0,2,2,2,3,1,3,1,0
14886,0,2,2,1,2,0,2,1,1,3,0,0
14887,1,3,1,0,0,0,0,1,0,0,0,0
14888,1,3,1,1,3,3,2,4,0,0,0,0
14889,0,3,1,1,2,0,0,1,0,0,0,0
14890,0,3,1,0,2,0,3,1,0,1,0,0
14891,0,3,0,1,1,1,0,3,0,0,0,0
14892,0,0,0,0,2,0,0,1,0,2,0,0
14893,0,3,1,0,2,1,0,2,0,0,0,0
14894,0,2,2,1,2,1,2,3,1,3,0,0
14895,0,2,2,0,0,1,2,3,1,3,0,0
14896,0,2,2,1,2,0,2,1,1,3,0,0
14897,0,2,2,0,2,1,2,3,1,3,0,0
14898,0,3,1,1,2,0,0,0,0,0,0,0
14899,1,3,1,1,0,0,3,1,0,1,0,0
14900,0,2,2,1,1,1,2,3,1,3,0,0
14901,0,3,1,1,3,0,3,2,0,1,0,0
14902,0,3,1,0,2,0,0,2,0,0,0,0
14903,1,3,1,0,3,1,3,3,0,1,0,0
14904,0,3,1,1,3,1,0,3,0,0,0,0
14905,0,2,2,0,2,1,2,3,1,3,0,0
14906,0,2,2,1,1,3,2,5,1,3,0,0
14907,0,2,2,1,1,1,2,3,1,3,0,0
14908,0,2,2,0,1,0,2,0,0,2,0,0
14909,0,3,1,0,1,2,0,4,0,0,1,0
14910,0,3,1,1,2,1,0,3,0,0,0,0
14911,0,3,1,0,2,1,0,3,0,0,0,0
14912,0,2,2,1,2,0,2,0,0,2,0,0
14913,0,3,1,1,1,0,3,2,0,1,0,0
14914,0,3,1,1,2,0,3,2,0,1,0,0
14915,0,3,1,0,2,1,0,3,0,0,0,0
14916,0,3,1,1,2,2,2,4,0,0,0,0
14917,0,3,1,1,0,3,0,3,1,0,1,0
14918,1,2,2,0,2,1,2,2,0,2,0,0
14919,0,2,2,0,2,2,2,3,0,2,1,0
14920,0,3,1,1,1,0,0,1,0,0,0,0
14921,0,0,0,0,2,3,0,6,0,0,1,0
14922,0,3,1,1,0,1,0,2,0,0,0,0
14923,0,3,1,1,2,1,0,2,0,0,0,0
14924,0,0,0,1,3,1,0,3,0,1,0,0
14925,0,3,1,0,3,0,0,2,0,0,0,0
14926,0,3,1,0,1,3,0,6,0,0,0,0
14927,0,3,1,1,1,0,0,2,0,0,0,0
14928,1,3,1,1,1,2,0,3,0,0,1,0
14929,0,3,1,1,1,0,0,0,0,0,0,0
14930,0,2,2,1,1,1,2,3,1,3,0,0
14931,0,3,1,0,1,1,3,3,0,1,0,0
14932,0,3,1,0,2,3,2,6,0,0,0,0
14933,1,3,1,2,3,0,0,0,0,0,0,0
14934,0,2,2,1,2,1,2,2,0,2,0,0
14935,0,3,1,1,2,1,0,3,0,0,0,0
14936,0,3,0,1,1,4,0,6,1,0,0,0
14937,1,3,1,1,1,1,2,3,1,0,0,0
14938,0,3,1,1,2,2,3,3,0,1,0,0
14939,0,3,1,1,2,0,0,0,0,0,0,0
14940,0,3,1,0,2,5,0,6,0,0,0,0
14941,0,3,1,0,1,2,0,4,0,0,0,0
14942,0,3,1,1,2,1,3,2,0,1,0,0
14943,0,3,0,1,2,0,0,0,0,0,0,0
14944,0,3,1,1,1,0,0,1,0,0,0,0
14945,0,2,2,0,3,2,2,3,0,2,0,0
14946,0,3,1,1,3,0,0,1,0,0,0,0
14947,0,3,1,1,2,0,2,1,0,0,0,0
14948,0,2,2,1,2,0,2,1,0,2,0,0
14949,0,3,1,1,1,3,0,6,1,0,0,0
14950,0,3,1,1,1,1,0,2,0,0,0,0
14951,0,2,2,0,2,3,2,4,1,3,0,0
14952,0,2,2,0,3,1,2,3,0,2,0,0
14953,0,3,1,0,1,0,0,0,0,0,0,0
14954,0,3,1,1,2,2,3,3,0,1,1,0
14955,0,3,0,1,3,1,0,2,0,0,0,0
14956,0,3,1,0,1,0,3,1,0,1,0,0
14957,0,3,1,1,0,0,0,0,0,0,0,0
14958,1,3,1,1,2,1,1,3,0,0,0,0
14959,0,3,1,1,1,0,1,1,0,0,0,0
14960,1,3,1,1,1,2,0,3,0,0,1,0
14961,1,3,1,1,2,0,0,1,0,0,0,0
14962,0,3,1,1,2,0,0,0,0,0,0,0
14963,1,2,2,0,3,2,2,3,0,2,1,0
14964,0,2,2,1,3,3,2,5,0,2,1,0
14965,0,3,1,1,0,1,2,3,0,0,0,0
14966,0,3,1,1,2,1,2,3,0,0,0,0
14967,0,3,1,1,1,1,1,2,0,0,0,0
14968,0,2,2,0,2,1,2,2,1,3,0,0
14969,1,2,2,1,1,1,2,3,0,2,0,0
14970,0,3,1,1,1,1,3,2,0,1,0,0
14971,0,2,2,0,3,1,2,3,0,2,0,0
14972,0,3,1,1,2,1,0,2,0,0,0,0
14973,1,3,1,1,1,0,0,0,0,0,0,0
14974,1,3,1,0,2,0,0,3,0,0,0,0
14975,0,3,1,0,2,0,2,1,0,0,0,0
14976,0,2,2,1,0,1,2,3,0,2,0,0
14977,0,3,1,1,3,2,0,3,0,0,0,0
14978,0,0,0,1,3,0,0,1,0,1,0,0
14979,0,2,2,1,1,1,2,3,0,2,0,0
14980,0,3,1,0,2,3,3,6,0,1,1,0
14981,0,2,2,0,3,2,2,3,0,2,1,0
14982,0,3,1,1,0,1,2,2,0,0,0,0
14983,0,3,0,1,2,3,2,5,0,0,0,0
14984,0,3,1,1,0,1,0,3,0,0,0,0
14985,0,3,1,0,2,1,1,2,0,0,0,0
14986,1,3,1,0,0,1,3,3,0,1,0,0
14987,1,3,1,1,1,4,0,6,1,0,1,0
14988,0,2,2,1,2,0,2,2,0,2,0,0
14989,0,0,0,0,3,0,0,0,0,1,0,0
14990,0,0,0,0,2,0,0,0,0,3,0,0
14991,0,2,2,0,1,2,2,3,0,2,0,0
14992,1,3,1,0,2,0,0,0,0,0,0,0
14993,0,3,1,1,0,2,0,3,0,0,1,0
14994,0,2,2,0,1,3,2,6,1,3,0,0
14995,0,2,2,1,3,2,2,4,0,2,0,0
14996,0,3,1,0,2,3,3,5,0,1,1,0
14997,0,2,2,0,2,1,2,3,0,2,0,0
14998,0,3,1,1,2,2,3,3,0,1,0,0
14999,0,3,1,1,1,0,0,0,0,0,0,0
15000,0,2,2,0,2,1,2,2,0,2,0,0
15001,0,3,1,1,0,0,0,0,0,0,0,0
15002,0,3,1,1,0,2,0,3,1,0,0,0
15003,0,3,1,1,2,0,1,3,0,0,0,0
15004,0,3,1,0,1,0,0,1,0,0,0,0
15005,0,3,1,0,3,0,0,3,0,0,0,0
15006,0,3,1,0,2,0,0,1,0,0,0,0
15007,0,3,1,1,2,2,0,3,0,0,1,0
15008,0,3,1,1,1,3,2,6,1,0,1,0
15009,0,2,2,0,2,1,2,2,0,2,0,0
15010,1,3,1,0,2,0,0,1,0,0,0,0
15011,0,3,1,1,1,0,0,1,0,0,0,0
15012,1,3,1,1,0,0,0,1,0,0,0,0
15013,0,0,2,0,2,2,0,3,0,0,1,0
15014,0,3,1,1,2,0,0,1,0,0,0,0
15015,0,3,1,1,0,0,0,1,0,0,0,0
15016,0,0,2,0,2,0,0,1,0,0,0,0
15017,0,0,2,0,0,1,0,2,0,0,0,0
15018,0,3,1,0,2,0,0,1,0,0,0,0
15019,0,0,2,0,1,2,0,3,0,0,0,0
15020,0,0,2,0,2,2,0,3,0,0,0,0
15021,1,0,2,0,3,2,0,3,0,0,1,0
15022,0,0,2,0,2,3,0,6,1,0,1,0
15023,0,3,1,0,1,0,0,1,0,0,0,0
15024,1,3,1,1,1,3,0,4,0,0,1,0
15025,0,0,2,0,0,1,0,3,0,0,0,0
15026,0,0,2,0,1,0,0,1,0,0,0,0
15027,0,1,2,0,1,0,0,1,0,0,0,0
15028,0,1,2,0,2,1,0,3,0,0,0,0
15029,1,3,1,1,2,2,0,3,0,0,0,0
15030,1,3,0,1,2,2,2,3,0,0,1,0
15031,0,1,2,1,2,3,0,6,0,0,0,0
15032,0,3,1,0,1,2,2,4,1,0,0,0
15033,0,3,1,1,3,1,2,2,0,0,0,0
15034,0,1,2,0,1,0,0,2,0,0,0,0
15035,1,3,1,0,2,2,3,3,0,1,0,0
15036,0,3,1,0,2,3,3,5,0,1,0,0
15037,0,3,0,1,1,2,3,4,0,1,1,0
15038,0,0,0,0,1,2,2,4,0,3,0,0
15039,1,0,0,0,2,1,0,2,0,1,0,0
15040,0,1,2,0,0,0,0,1,1,0,0,0
15041,0,2,2,0,0,2,0,3,0,0,1,0
15042,1,1,2,1,3,3,0,4,1,0,1,0
15043,0,3,1,1,3,0,1,2,0,0,0,0
15044,0,0,0,0,3,1,0,3,0,0,0,0
15045,0,0,0,1,3,0,1,1,0,3,0,0
15046,0,3,1,0,2,0,2,2,0,0,0,0
15047,0,1,2,0,2,2,0,3,1,0,0,0
15048,0,3,1,0,1,4,3,3,0,1,0,0
15049,0,3,1,1,1,0,2,2,0,0,0,0
15050,1,3,1,1,0,0,2,2,0,0,0,0
15051,0,3,1,0,1,2,0,3,0,0,1,0
15052,1,3,1,0,1,4,3,6,0,1,1,0
15053,0,3,1,1,2,0,2,3,0,0,0,0
15054,0,3,1,0,2,5,3,6,0,1,0,0
15055,0,0,0,0,2,0,0,2,0,3,0,0
15056,1,3,1,1,1,2,3,3,0,1,1,0
15057,0,2,2,1,3,1,0,2,0,0,0,0
15058,0,2,2,0,2,2,0,3,0,0,0,0
15059,0,3,1,0,3,1,2,3,0,0,0,0
15060,0,2,2,0,1,2,0,4,0,0,0,0
15061,0,3,1,1,1,1,2,3,1,1,0,0
15062,0,2,2,1,2,1,0,3,0,0,0,0
15063,0,3,1,1,1,1,3,3,0,1,0,0
15064,0,3,1,0,0,0,2,2,0,0,0,0
15065,0,2,2,1,3,3,0,6,1,0,0,0
15066,0,2,2,0,1,2,0,4,0,0,1,0
15067,0,3,1,1,2,1,0,3,0,0,0,0
15068,0,2,2,0,3,3,0,5,1,0,0,0
15069,0,2,2,0,1,2,0,3,0,0,1,0
15070,0,3,1,1,1,1,3,3,0,1,0,0
15071,0,3,1,0,0,3,3,4,1,1,1,0
15072,1,3,1,1,1,5,3,6,0,1,0,0
15073,0,3,1,0,2,2,3,3,0,1,0,0
15074,1,3,1,1,2,1,3,2,0,1,0,0
15075,0,3,1,1,1,2,0,3,0,0,1,0
15076,0,3,0,0,2,1,0,2,0,0,0,0
15077,0,3,2,1,0,1,0,3,0,0,0,0
15078,0,3,2,0,2,1,0,3,0,0,0,0
15079,0,0,0,0,2,1,1,2,0,3,0,0
15080,0,3,1,0,2,0,0,3,0,0,0,0
